DateOfCall,PropertyCategory,NumPumpsAttending
04-01-2021,Non Residential,2
04-01-2021,Road Vehicle,1
04-01-2021,Dwelling,1
04-01-2021,Dwelling,0
04-01-2021,Outdoor Structure,1
04-01-2021,Dwelling,1
04-01-2021,Outdoor,1
04-01-2021,Dwelling,1
04-01-2021,Dwelling,3
04-01-2021,Dwelling,2
04-01-2021,Other Residential,2
04-01-2021,Dwelling,1
04-01-2021,Dwelling,1
04-01-2021,Other Residential,2
04-01-2021,Non Residential,1
04-01-2021,Dwelling,2
04-01-2021,Road Vehicle,1
04-01-2021,Dwelling,1
04-01-2021,Outdoor Structure,1
04-01-2021,Dwelling,1
04-01-2021,Dwelling,1
04-01-2021,Dwelling,2
04-01-2021,Dwelling,2
04-01-2021,Outdoor,1
04-01-2021,Outdoor,1
04-01-2021,Outdoor,1
04-01-2021,Dwelling,2
04-01-2021,Dwelling,1
04-01-2021,Non Residential,1
04-01-2021,Other Residential,2
04-01-2021,Dwelling,1
04-01-2021,Dwelling,2
04-01-2021,Outdoor,2
04-01-2021,Dwelling,1
04-01-2021,Dwelling,2
04-01-2021,Dwelling,1
04-01-2021,Dwelling,5
04-01-2021,Dwelling,1
04-01-2021,Dwelling,2
04-01-2021,Road Vehicle,2
04-01-2021,Dwelling,1
04-01-2021,Dwelling,1
04-01-2021,Dwelling,1
04-01-2021,Dwelling,1
04-01-2021,Outdoor,1
04-01-2021,Dwelling,1
04-01-2021,Non Residential,1
04-01-2021,Road Vehicle,1
04-01-2021,Dwelling,1
04-01-2021,Outdoor,1
04-01-2021,Dwelling,3
04-01-2021,Dwelling,1
04-01-2021,Dwelling,2
04-01-2021,Dwelling,1
04-01-2021,Dwelling,2
04-01-2021,Dwelling,2
04-01-2021,Non Residential,2
04-01-2021,Dwelling,2
04-01-2021,Dwelling,2
04-01-2021,Dwelling,0
04-01-2021,Dwelling,2
04-01-2021,Outdoor,1
04-01-2021,Dwelling,1
04-01-2021,Dwelling,1
04-01-2021,Road Vehicle,1
04-01-2021,Dwelling,5
04-01-2021,Non Residential,1
04-01-2021,Dwelling,1
04-01-2021,Dwelling,1
04-01-2021,Dwelling,2
04-01-2021,Non Residential,1
04-01-2021,Dwelling,4
04-01-2021,Dwelling,2
04-01-2021,Dwelling,2
04-01-2021,Dwelling,2
04-01-2021,Dwelling,1
04-01-2021,Dwelling,2
04-01-2021,Road Vehicle,1
04-01-2021,Other Residential,3
04-01-2021,Dwelling,2
04-01-2021,Non Residential,1
04-01-2021,Dwelling,1
04-01-2021,Outdoor,1
04-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Other Residential,3
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Non Residential,1
05-01-2021,Dwelling,1
05-01-2021,Outdoor,1
05-01-2021,Non Residential,1
05-01-2021,Dwelling,2
05-01-2021,Road Vehicle,1
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Non Residential,1
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Outdoor,1
05-01-2021,Dwelling,2
05-01-2021,Non Residential,1
05-01-2021,Dwelling,5
05-01-2021,Road Vehicle,1
05-01-2021,Dwelling,5
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Dwelling,4
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Non Residential,2
05-01-2021,Non Residential,1
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Non Residential,1
05-01-2021,Non Residential,1
05-01-2021,Road Vehicle,1
05-01-2021,Dwelling,2
05-01-2021,Dwelling,5
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Non Residential,1
05-01-2021,Non Residential,1
05-01-2021,Other Residential,2
05-01-2021,Non Residential,1
05-01-2021,Non Residential,1
05-01-2021,Dwelling,2
05-01-2021,Non Residential,1
05-01-2021,Non Residential,1
05-01-2021,Dwelling,1
05-01-2021,Non Residential,1
05-01-2021,Non Residential,1
05-01-2021,Outdoor Structure,3
05-01-2021,Other Residential,2
05-01-2021,Dwelling,2
05-01-2021,Non Residential,1
05-01-2021,Non Residential,1
05-01-2021,Non Residential,1
05-01-2021,Non Residential,1
05-01-2021,Other Residential,2
05-01-2021,Outdoor,1
05-01-2021,Non Residential,1
05-01-2021,Non Residential,1
05-01-2021,Other Residential,1
05-01-2021,Non Residential,1
05-01-2021,Non Residential,3
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Non Residential,1
05-01-2021,Dwelling,1
05-01-2021,Non Residential,1
05-01-2021,Dwelling,1
05-01-2021,Non Residential,1
05-01-2021,Dwelling,1
05-01-2021,Non Residential,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Outdoor Structure,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Non Residential,1
05-01-2021,Dwelling,1
05-01-2021,Non Residential,1
05-01-2021,Dwelling,5
05-01-2021,Non Residential,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Outdoor Structure,1
05-01-2021,Non Residential,1
05-01-2021,Dwelling,2
05-01-2021,Non Residential,1
05-01-2021,Outdoor,1
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,5
05-01-2021,Outdoor,1
05-01-2021,Road Vehicle,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Non Residential,7
05-01-2021,Dwelling,1
05-01-2021,Road Vehicle,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Outdoor,2
05-01-2021,Dwelling,3
05-01-2021,Dwelling,2
05-01-2021,Outdoor,1
05-01-2021,Dwelling,4
05-01-2021,Outdoor,1
05-01-2021,Outdoor Structure,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Other Residential,2
05-01-2021,Road Vehicle,1
05-01-2021,Outdoor Structure,2
05-01-2021,Outdoor,2
05-01-2021,Road Vehicle,1
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,3
05-01-2021,Dwelling,5
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Outdoor,1
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Dwelling,3
05-01-2021,Dwelling,2
05-01-2021,Non Residential,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Non Residential,2
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Other Residential,2
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Outdoor,1
05-01-2021,Road Vehicle,2
05-01-2021,Dwelling,5
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,5
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Non Residential,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Other Residential,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Other Residential,2
05-01-2021,Non Residential,1
05-01-2021,Dwelling,3
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
05-01-2021,Non Residential,2
05-01-2021,Road Vehicle,2
05-01-2021,Dwelling,2
05-01-2021,Outdoor Structure,1
05-01-2021,Non Residential,1
05-01-2021,Outdoor Structure,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,1
05-01-2021,Dwelling,2
05-01-2021,Outdoor,2
05-01-2021,Dwelling,2
05-01-2021,Dwelling,2
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,1
06-01-2021,Outdoor,3
06-01-2021,Dwelling,2
06-01-2021,Other Residential,1
06-01-2021,Dwelling,2
06-01-2021,Non Residential,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Other Residential,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Outdoor Structure,2
06-01-2021,Dwelling,2
06-01-2021,Dwelling,1
06-01-2021,Non Residential,2
06-01-2021,Outdoor,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,3
06-01-2021,Road Vehicle,2
06-01-2021,Road Vehicle,1
06-01-2021,Other Residential,2
06-01-2021,Non Residential,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,2
06-01-2021,Non Residential,1
06-01-2021,Non Residential,1
06-01-2021,Dwelling,4
06-01-2021,Dwelling,1
06-01-2021,Non Residential,2
06-01-2021,Dwelling,1
06-01-2021,Non Residential,2
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Non Residential,1
06-01-2021,Dwelling,1
06-01-2021,Non Residential,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,5
06-01-2021,Non Residential,1
06-01-2021,Dwelling,3
06-01-2021,Dwelling,1
06-01-2021,Dwelling,2
06-01-2021,Outdoor,1
06-01-2021,Non Residential,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,2
06-01-2021,Non Residential,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,5
06-01-2021,Outdoor,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,2
06-01-2021,Road Vehicle,1
06-01-2021,Other Residential,2
06-01-2021,Outdoor,1
06-01-2021,Non Residential,2
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Other Residential,2
06-01-2021,Dwelling,1
06-01-2021,Dwelling,3
06-01-2021,Other Residential,2
06-01-2021,Dwelling,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,5
06-01-2021,Dwelling,2
06-01-2021,Non Residential,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,1
06-01-2021,Road Vehicle,2
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,3
06-01-2021,Dwelling,1
06-01-2021,Dwelling,4
06-01-2021,Road Vehicle,2
06-01-2021,Non Residential,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,2
06-01-2021,Dwelling,1
06-01-2021,Other Residential,1
06-01-2021,Road Vehicle,1
06-01-2021,Dwelling,1
06-01-2021,Non Residential,1
06-01-2021,Dwelling,2
06-01-2021,Non Residential,1
06-01-2021,Dwelling,1
06-01-2021,Outdoor Structure,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,2
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,5
06-01-2021,Dwelling,2
06-01-2021,Outdoor,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,2
06-01-2021,Dwelling,2
06-01-2021,Dwelling,2
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Road Vehicle,1
06-01-2021,Outdoor,1
06-01-2021,Outdoor,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,2
06-01-2021,Dwelling,1
06-01-2021,Other Residential,2
06-01-2021,Road Vehicle,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,1
06-01-2021,Non Residential,2
06-01-2021,Non Residential,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,5
06-01-2021,Dwelling,1
06-01-2021,Dwelling,2
06-01-2021,Other Residential,2
06-01-2021,Road Vehicle,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,2
06-01-2021,Road Vehicle,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,3
06-01-2021,Outdoor Structure,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,2
06-01-2021,Non Residential,2
06-01-2021,Non Residential,2
06-01-2021,Dwelling,2
06-01-2021,Other Residential,1
06-01-2021,Dwelling,2
06-01-2021,Outdoor,2
06-01-2021,Dwelling,1
06-01-2021,Road Vehicle,2
06-01-2021,Road Vehicle,2
06-01-2021,Outdoor,1
06-01-2021,Outdoor,3
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Other Residential,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,2
06-01-2021,Road Vehicle,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,2
06-01-2021,Dwelling,2
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Outdoor Structure,1
06-01-2021,Dwelling,2
06-01-2021,Outdoor,1
06-01-2021,Outdoor,1
06-01-2021,Dwelling,2
06-01-2021,Road Vehicle,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,1
06-01-2021,Outdoor,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Non Residential,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,1
06-01-2021,Outdoor,1
06-01-2021,Road Vehicle,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Road Vehicle,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Dwelling,1
06-01-2021,Non Residential,1
06-01-2021,Dwelling,2
06-01-2021,Dwelling,2
06-01-2021,Dwelling,1
07-01-2021,Non Residential,1
07-01-2021,Outdoor,2
07-01-2021,Outdoor,1
07-01-2021,Dwelling,2
07-01-2021,Dwelling,3
07-01-2021,Non Residential,2
07-01-2021,Dwelling,1
07-01-2021,Dwelling,2
07-01-2021,Non Residential,1
07-01-2021,Dwelling,2
07-01-2021,Outdoor,1
07-01-2021,Non Residential,2
07-01-2021,Other Residential,2
07-01-2021,Dwelling,5
07-01-2021,Dwelling,1
07-01-2021,Dwelling,1
07-01-2021,Dwelling,1
07-01-2021,Dwelling,1
07-01-2021,Non Residential,1
07-01-2021,Dwelling,1
07-01-2021,Dwelling,1
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,1
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Outdoor,1
07-01-2021,Dwelling,2
07-01-2021,Dwelling,5
07-01-2021,Non Residential,1
07-01-2021,Non Residential,2
07-01-2021,Dwelling,1
07-01-2021,Non Residential,1
07-01-2021,Dwelling,1
07-01-2021,Non Residential,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,1
07-01-2021,Outdoor,2
07-01-2021,Dwelling,1
07-01-2021,Dwelling,2
07-01-2021,Dwelling,1
07-01-2021,Non Residential,2
07-01-2021,Dwelling,1
07-01-2021,Dwelling,1
07-01-2021,Non Residential,1
07-01-2021,Dwelling,1
07-01-2021,Dwelling,1
07-01-2021,Non Residential,1
07-01-2021,Non Residential,1
07-01-2021,Dwelling,2
07-01-2021,Non Residential,1
07-01-2021,Other Residential,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Non Residential,1
07-01-2021,Non Residential,2
07-01-2021,Dwelling,1
07-01-2021,Outdoor,1
07-01-2021,Non Residential,1
07-01-2021,Non Residential,1
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Non Residential,1
07-01-2021,Road Vehicle,2
07-01-2021,Dwelling,2
07-01-2021,Other Residential,1
07-01-2021,Dwelling,1
07-01-2021,Dwelling,0
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Non Residential,1
07-01-2021,Dwelling,1
07-01-2021,Non Residential,1
07-01-2021,Other Residential,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Outdoor Structure,1
07-01-2021,Non Residential,1
07-01-2021,Non Residential,1
07-01-2021,Non Residential,1
07-01-2021,Dwelling,1
07-01-2021,Other Residential,2
07-01-2021,Dwelling,1
07-01-2021,Dwelling,1
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,5
07-01-2021,Non Residential,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,1
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Non Residential,1
07-01-2021,Dwelling,1
07-01-2021,Dwelling,2
07-01-2021,Dwelling,1
07-01-2021,Dwelling,1
07-01-2021,Non Residential,1
07-01-2021,Non Residential,1
07-01-2021,Dwelling,1
07-01-2021,Dwelling,8
07-01-2021,Outdoor,2
07-01-2021,Non Residential,1
07-01-2021,Other Residential,2
07-01-2021,Dwelling,2
07-01-2021,Non Residential,1
07-01-2021,Non Residential,1
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,1
07-01-2021,Dwelling,1
07-01-2021,Outdoor Structure,2
07-01-2021,Outdoor,1
07-01-2021,Outdoor,1
07-01-2021,Dwelling,2
07-01-2021,Other Residential,2
07-01-2021,Dwelling,1
07-01-2021,Outdoor Structure,1
07-01-2021,Dwelling,4
07-01-2021,Dwelling,1
07-01-2021,Non Residential,1
07-01-2021,Other Residential,1
07-01-2021,Dwelling,2
07-01-2021,Non Residential,1
07-01-2021,Non Residential,1
07-01-2021,Dwelling,1
07-01-2021,Dwelling,1
07-01-2021,Road Vehicle,2
07-01-2021,Non Residential,1
07-01-2021,Outdoor,2
07-01-2021,Dwelling,2
07-01-2021,Outdoor,3
07-01-2021,Dwelling,1
07-01-2021,Dwelling,2
07-01-2021,Outdoor Structure,2
07-01-2021,Non Residential,1
07-01-2021,Other Residential,2
07-01-2021,Dwelling,5
07-01-2021,Non Residential,1
07-01-2021,Road Vehicle,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,1
07-01-2021,Outdoor,1
07-01-2021,Non Residential,1
07-01-2021,Non Residential,1
07-01-2021,Dwelling,5
07-01-2021,Dwelling,1
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,1
07-01-2021,Road Vehicle,2
07-01-2021,Dwelling,3
07-01-2021,Road Vehicle,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,1
07-01-2021,Dwelling,4
07-01-2021,Dwelling,1
07-01-2021,Dwelling,1
07-01-2021,Outdoor,2
07-01-2021,Dwelling,5
07-01-2021,Non Residential,1
07-01-2021,Other Residential,2
07-01-2021,Road Vehicle,2
07-01-2021,Dwelling,1
07-01-2021,Outdoor,2
07-01-2021,Other Residential,2
07-01-2021,Non Residential,1
07-01-2021,Outdoor,2
07-01-2021,Boat,3
07-01-2021,Dwelling,1
07-01-2021,Road Vehicle,1
07-01-2021,Non Residential,1
07-01-2021,Outdoor Structure,1
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,1
07-01-2021,Non Residential,1
07-01-2021,Outdoor,1
07-01-2021,Non Residential,1
07-01-2021,Dwelling,1
07-01-2021,Other Residential,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Outdoor,1
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,5
07-01-2021,Road Vehicle,1
07-01-2021,Dwelling,1
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,1
07-01-2021,Dwelling,3
07-01-2021,Non Residential,1
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,1
07-01-2021,Non Residential,1
07-01-2021,Dwelling,1
07-01-2021,Dwelling,2
07-01-2021,Other Residential,2
07-01-2021,Dwelling,2
07-01-2021,Dwelling,5
07-01-2021,Dwelling,6
07-01-2021,Road Vehicle,1
07-01-2021,Dwelling,1
07-01-2021,Outdoor,1
07-01-2021,Dwelling,0
07-01-2021,Dwelling,1
07-01-2021,Dwelling,1
07-01-2021,Dwelling,1
07-01-2021,Dwelling,1
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Other Residential,2
07-01-2021,Road Vehicle,1
07-01-2021,Dwelling,1
07-01-2021,Road Vehicle,1
07-01-2021,Dwelling,2
07-01-2021,Road Vehicle,1
07-01-2021,Dwelling,2
07-01-2021,Dwelling,2
07-01-2021,Other Residential,2
07-01-2021,Dwelling,1
07-01-2021,Outdoor Structure,2
07-01-2021,Dwelling,5
07-01-2021,Dwelling,2
07-01-2021,Road Vehicle,1
07-01-2021,Dwelling,1
07-01-2021,Outdoor,0
07-01-2021,Dwelling,1
07-01-2021,Outdoor Structure,2
07-01-2021,Other Residential,1
07-01-2021,Dwelling,1
07-01-2021,Dwelling,3
07-01-2021,Outdoor,1
07-01-2021,Dwelling,2
07-01-2021,Non Residential,1
07-01-2021,Outdoor Structure,2
07-01-2021,Dwelling,1
07-01-2021,Other Residential,3
07-01-2021,Dwelling,1
07-01-2021,Dwelling,2
07-01-2021,Non Residential,4
07-01-2021,Dwelling,2
07-01-2021,Dwelling,3
07-01-2021,Dwelling,2
07-01-2021,Dwelling,1
07-01-2021,Non Residential,2
07-01-2021,Dwelling,5
07-01-2021,Dwelling,2
07-01-2021,Road Vehicle,1
07-01-2021,Dwelling,1
07-01-2021,Dwelling,3
07-01-2021,Dwelling,2
07-01-2021,Dwelling,1
07-01-2021,Other Residential,2
08-01-2021,Dwelling,1
08-01-2021,Other Residential,1
08-01-2021,Dwelling,5
08-01-2021,Other Residential,2
08-01-2021,Dwelling,1
08-01-2021,Dwelling,1
08-01-2021,Dwelling,3
08-01-2021,Dwelling,1
08-01-2021,Dwelling,1
08-01-2021,Dwelling,1
08-01-2021,Outdoor,1
08-01-2021,Dwelling,5
08-01-2021,Dwelling,3
08-01-2021,Outdoor,2
08-01-2021,Dwelling,2
08-01-2021,Non Residential,1
08-01-2021,Other Residential,2
08-01-2021,Other Residential,2
08-01-2021,Dwelling,2
08-01-2021,Other Residential,2
08-01-2021,Other Residential,2
08-01-2021,Dwelling,2
08-01-2021,Dwelling,1
08-01-2021,Dwelling,2
08-01-2021,Outdoor,1
08-01-2021,Non Residential,1
08-01-2021,Other Residential,2
08-01-2021,Dwelling,1
08-01-2021,Dwelling,2
08-01-2021,Dwelling,1
08-01-2021,Dwelling,2
08-01-2021,Non Residential,1
08-01-2021,Dwelling,1
08-01-2021,Dwelling,2
08-01-2021,Non Residential,2
08-01-2021,Road Vehicle,2
08-01-2021,Non Residential,2
08-01-2021,Non Residential,1
08-01-2021,Other Residential,1
08-01-2021,Dwelling,2
08-01-2021,Other Residential,2
08-01-2021,Dwelling,1
08-01-2021,Non Residential,2
08-01-2021,Dwelling,2
08-01-2021,Dwelling,2
08-01-2021,Dwelling,1
08-01-2021,Dwelling,1
08-01-2021,Dwelling,1
08-01-2021,Non Residential,1
08-01-2021,Dwelling,2
08-01-2021,Dwelling,1
08-01-2021,Non Residential,1
08-01-2021,Non Residential,1
08-01-2021,Non Residential,1
08-01-2021,Road Vehicle,1
08-01-2021,Other Residential,1
08-01-2021,Outdoor Structure,1
08-01-2021,Dwelling,2
08-01-2021,Non Residential,1
08-01-2021,Road Vehicle,1
08-01-2021,Outdoor,1
08-01-2021,Non Residential,4
08-01-2021,Non Residential,1
08-01-2021,Dwelling,1
08-01-2021,Dwelling,1
08-01-2021,Non Residential,2
08-01-2021,Dwelling,2
08-01-2021,Non Residential,1
08-01-2021,Dwelling,1
08-01-2021,Dwelling,2
08-01-2021,Dwelling,2
08-01-2021,Non Residential,1
08-01-2021,Dwelling,1
08-01-2021,Dwelling,2
08-01-2021,Non Residential,1
08-01-2021,Dwelling,2
08-01-2021,Outdoor,2
08-01-2021,Dwelling,1
08-01-2021,Other Residential,2
08-01-2021,Dwelling,2
08-01-2021,Non Residential,1
08-01-2021,Dwelling,2
08-01-2021,Non Residential,1
08-01-2021,Dwelling,2
08-01-2021,Non Residential,1
08-01-2021,Dwelling,2
08-01-2021,Non Residential,1
08-01-2021,Non Residential,2
08-01-2021,Dwelling,1
08-01-2021,Non Residential,1
08-01-2021,Dwelling,1
08-01-2021,Non Residential,1
08-01-2021,Road Vehicle,1
08-01-2021,Non Residential,3
08-01-2021,Dwelling,2
08-01-2021,Non Residential,1
08-01-2021,Non Residential,1
08-01-2021,Non Residential,1
08-01-2021,Dwelling,1
08-01-2021,Dwelling,1
08-01-2021,Outdoor,1
08-01-2021,Dwelling,1
08-01-2021,Dwelling,1
08-01-2021,Outdoor Structure,1
08-01-2021,Dwelling,5
08-01-2021,Dwelling,1
08-01-2021,Dwelling,2
08-01-2021,Outdoor,1
08-01-2021,Non Residential,1
08-01-2021,Non Residential,1
08-01-2021,Non Residential,2
08-01-2021,Road Vehicle,1
08-01-2021,Outdoor,1
08-01-2021,Dwelling,1
08-01-2021,Non Residential,1
08-01-2021,Dwelling,2
08-01-2021,Non Residential,1
08-01-2021,Dwelling,1
08-01-2021,Dwelling,1
08-01-2021,Dwelling,1
08-01-2021,Dwelling,2
08-01-2021,Other Residential,5
08-01-2021,Dwelling,2
08-01-2021,Dwelling,2
08-01-2021,Dwelling,1
08-01-2021,Road Vehicle,1
08-01-2021,Dwelling,1
08-01-2021,Dwelling,1
08-01-2021,Dwelling,1
08-01-2021,Road Vehicle,1
08-01-2021,Dwelling,1
08-01-2021,Dwelling,2
08-01-2021,Dwelling,2
08-01-2021,Dwelling,1
08-01-2021,Dwelling,1
08-01-2021,Non Residential,1
08-01-2021,Non Residential,2
08-01-2021,Dwelling,2
08-01-2021,Dwelling,4
08-01-2021,Dwelling,2
08-01-2021,Dwelling,2
08-01-2021,Dwelling,2
08-01-2021,Road Vehicle,1
08-01-2021,Road Vehicle,1
08-01-2021,Outdoor Structure,1
08-01-2021,Other Residential,2
08-01-2021,Road Vehicle,2
08-01-2021,Road Vehicle,4
08-01-2021,Outdoor,1
08-01-2021,Non Residential,1
08-01-2021,Dwelling,2
08-01-2021,Outdoor,1
08-01-2021,Road Vehicle,1
08-01-2021,Dwelling,2
08-01-2021,Dwelling,1
08-01-2021,Outdoor,1
08-01-2021,Dwelling,2
08-01-2021,Dwelling,2
08-01-2021,Road Vehicle,2
